date,pm10,pm25,pm1,temperature,humidity,id,CO_CALIBRATED,SO2_CALIBRATED
2022-05-02 00:10:00+00:00,6.97,6.42,4.62,24.20,67.52,7205,347.03,4.05
2022-05-02 00:15:00+00:00,7.13,6.57,4.61,24.15,67.28,7205,356.62,4.03
2022-05-02 00:20:00+00:00,7.32,6.73,4.75,23.17,71.50,7205,361.97,4.10
2022-05-02 00:25:00+00:00,7.44,7.01,4.82,23.13,71.50,7205,366.98,4.18
2022-05-02 00:30:00+00:00,7.26,6.81,4.78,23.12,71.50,7205,382.70,4.30
2022-05-02 00:35:00+00:00,8.07,7.34,4.91,23.07,71.50,7205,368.30,4.45
2022-05-02 00:40:00+00:00,7.99,7.46,5.06,23.03,71.50,7205,385.64,4.59
2022-05-02 00:45:00+00:00,7.99,7.42,5.11,22.97,71.31,7205,398.61,4.77
2022-05-02 00:50:00+00:00,8.85,8.09,5.38,22.90,71.01,7205,400.22,4.77
2022-05-02 00:55:00+00:00,8.34,8.04,5.61,22.86,70.80,7205,406.65,4.85
2022-05-02 01:00:00+00:00,8.51,8.22,5.66,22.84,70.70,7205,421.96,4.85
2022-05-02 01:05:00+00:00,8.73,7.97,5.36,22.81,70.58,7205,430.69,4.84
2022-05-02 01:10:00+00:00,8.61,7.97,5.42,22.77,70.40,7205,433.01,4.97
2022-05-02 01:15:00+00:00,9.16,7.47,5.32,22.76,70.34,7205,453.11,5.20
2022-05-02 01:20:00+00:00,9.11,8.40,5.58,22.73,70.23,7205,448.09,5.49
2022-05-02 01:25:00+00:00,8.36,7.87,5.60,22.70,70.06,7205,409.42,5.39
2022-05-02 01:30:00+00:00,8.72,8.47,5.58,22.67,69.91,7205,413.20,5.49
2022-05-02 01:35:00+00:00,9.30,8.51,5.53,22.65,69.82,7205,419.65,5.56
2022-05-02 01:40:00+00:00,9.83,8.76,5.81,21.59,77.27,7205,426.42,5.68
2022-05-02 01:45:00+00:00,8.26,7.76,5.71,21.54,77.03,7205,431.71,5.61
2022-05-02 01:50:00+00:00,8.88,8.28,5.91,21.47,76.73,7205,421.78,5.66
2022-05-02 01:55:00+00:00,8.67,8.21,5.84,21.41,76.45,7205,425.47,5.66
2022-05-02 02:00:00+00:00,9.38,8.76,6.07,21.39,76.34,7205,439.31,5.81
2022-05-02 02:05:00+00:00,9.52,8.91,6.29,21.34,76.13,7205,453.01,5.82
2022-05-02 02:10:00+00:00,10.17,9.49,6.21,21.31,75.96,7205,470.66,5.88
2022-05-02 02:15:00+00:00,9.28,8.68,6.14,21.24,75.68,7205,468.18,6.05
2022-05-02 02:20:00+00:00,10.36,9.14,6.57,21.19,75.42,7205,464.46,5.86
2022-05-02 02:25:00+00:00,10.06,9.41,6.40,21.14,75.19,7205,447.56,5.87
2022-05-02 02:30:00+00:00,10.09,9.26,6.01,21.12,75.13,7205,460.31,6.01
2022-05-02 02:35:00+00:00,10.22,9.78,6.66,21.12,75.12,7205,461.93,5.95
2022-05-02 02:40:00+00:00,11.17,10.70,6.94,21.09,75.00,7205,447.48,5.89
2022-05-02 02:45:00+00:00,10.47,9.78,6.32,20.17,80.47,7205,429.69,5.85
2022-05-02 02:50:00+00:00,10.31,9.68,6.21,20.14,80.34,7205,435.27,5.89
2022-05-02 02:55:00+00:00,10.57,9.58,6.38,20.15,80.41,7205,455.96,5.99
2022-05-02 03:00:00+00:00,11.29,10.26,6.97,20.18,80.52,7205,459.66,5.94
2022-05-02 03:05:00+00:00,10.34,9.41,6.33,20.17,80.48,7205,452.29,5.75
2022-05-02 03:10:00+00:00,9.73,9.41,6.22,20.18,80.56,7205,460.91,5.77
2022-05-02 03:15:00+00:00,11.21,10.31,6.72,20.16,80.45,7205,460.16,5.58
2022-05-02 03:20:00+00:00,10.83,10.38,6.87,20.15,80.38,7205,498.65,5.78
2022-05-02 03:25:00+00:00,10.56,10.12,6.83,20.09,80.11,7205,513.67,6.02
2022-05-02 03:30:00+00:00,11.56,10.88,6.79,20.02,79.79,7205,471.39,6.07
2022-05-02 03:35:00+00:00,11.26,10.26,7.18,19.98,79.61,7205,475.12,5.94
2022-05-02 03:40:00+00:00,11.80,10.80,7.52,19.93,79.38,7205,444.00,5.95
2022-05-02 03:45:00+00:00,11.92,10.81,7.08,19.92,79.36,7205,472.44,5.63
2022-05-02 03:50:00+00:00,11.08,10.09,6.74,19.89,79.24,7205,464.07,6.06
2022-05-02 03:55:00+00:00,11.11,10.41,7.09,19.28,83.07,7205,471.14,6.10
2022-05-02 04:00:00+00:00,12.09,11.32,7.16,19.26,83.00,7205,458.43,6.16
2022-05-02 04:05:00+00:00,11.32,10.52,7.03,19.25,82.91,7205,453.30,6.12
2022-05-02 04:10:00+00:00,11.44,10.89,6.97,19.23,82.82,7205,464.02,6.09
2022-05-02 04:15:00+00:00,11.56,10.67,7.41,19.22,82.82,7205,478.64,6.03
2022-05-02 04:20:00+00:00,12.71,12.07,7.82,19.25,82.95,7205,509.05,5.34
2022-05-02 04:25:00+00:00,12.06,11.29,7.12,19.26,82.98,7205,501.39,5.91
2022-05-02 04:30:00+00:00,11.37,10.92,6.77,19.22,82.79,7205,482.17,6.08
2022-05-02 04:35:00+00:00,11.47,11.20,7.53,19.24,82.87,7205,496.73,5.43
2022-05-02 04:40:00+00:00,12.43,11.46,7.64,19.27,83.03,7205,500.77,5.41
2022-05-02 04:45:00+00:00,11.30,10.56,7.15,19.31,83.18,7205,490.58,5.71
2022-05-02 04:50:00+00:00,12.53,11.48,7.63,19.33,83.29,7205,499.60,5.17
2022-05-02 04:55:00+00:00,12.01,10.94,7.57,19.35,83.40,7205,501.78,5.32
2022-05-02 05:00:00+00:00,12.76,11.71,7.83,19.35,83.38,7205,483.91,5.55
2022-05-02 05:05:00+00:00,11.73,11.19,7.69,19.33,83.29,7205,484.55,5.33
2022-05-02 05:10:00+00:00,11.72,11.29,7.31,19.33,83.30,7205,490.03,5.32
2022-05-02 05:15:00+00:00,13.25,11.90,7.50,19.30,83.16,7205,476.87,5.62
2022-05-02 05:20:00+00:00,12.36,11.61,7.54,19.27,83.00,7205,467.18,5.78
2022-05-02 05:25:00+00:00,12.34,11.87,7.73,19.26,82.97,7205,472.72,5.52
2022-05-02 05:30:00+00:00,13.19,12.35,7.73,18.75,86.03,7205,484.09,5.35
2022-05-02 05:35:00+00:00,12.58,11.63,7.92,18.76,86.09,7205,485.76,5.24
2022-05-02 05:40:00+00:00,12.43,11.26,7.41,18.76,86.08,7205,473.69,5.36
2022-05-02 05:45:00+00:00,12.36,11.17,7.22,18.75,86.02,7205,468.85,5.48
2022-05-02 05:50:00+00:00,11.49,10.90,7.41,18.74,85.99,7205,605.59,6.28
2022-05-02 05:55:00+00:00,12.25,11.15,7.64,18.71,85.85,7205,543.99,5.96
2022-05-02 06:00:00+00:00,12.79,11.74,7.69,18.73,85.92,7205,500.11,5.73
2022-05-02 06:05:00+00:00,12.52,11.67,7.50,18.76,86.08,7205,500.90,5.70
2022-05-02 06:10:00+00:00,12.31,11.86,7.97,18.79,86.20,7205,466.82,5.55
2022-05-02 06:15:00+00:00,12.06,11.36,7.61,18.81,86.32,7205,460.77,5.48
2022-05-02 06:20:00+00:00,12.19,11.33,7.65,18.85,86.50,7205,451.98,5.39
2022-05-02 06:25:00+00:00,12.52,11.94,7.46,18.88,86.64,7205,437.03,5.06
2022-05-02 06:30:00+00:00,12.00,11.31,7.21,18.88,86.66,7205,404.75,4.74
2022-05-02 06:35:00+00:00,11.34,10.71,6.60,18.57,88.66,7205,386.77,4.66
2022-05-02 06:40:00+00:00,10.15,9.74,6.77,18.60,88.75,7205,384.64,4.67
2022-05-02 06:45:00+00:00,10.92,10.13,6.83,18.61,88.75,7205,397.38,4.99
2022-05-02 06:50:00+00:00,11.79,11.25,7.17,18.60,88.75,7205,394.57,5.08
2022-05-02 06:55:00+00:00,11.14,10.62,6.61,18.59,88.74,7205,384.38,4.94
2022-05-02 07:00:00+00:00,11.41,10.64,7.02,18.59,88.75,7205,394.83,5.22
2022-05-02 07:05:00+00:00,11.74,10.90,7.23,18.60,88.75,7205,401.82,5.48
2022-05-02 07:10:00+00:00,11.28,10.04,6.61,18.60,88.75,7205,405.98,5.52
2022-05-02 07:15:00+00:00,11.91,10.75,7.27,18.55,88.54,7205,389.18,5.87
2022-05-02 07:20:00+00:00,12.32,11.73,6.88,18.45,88.07,7205,372.28,6.12
2022-05-02 07:25:00+00:00,11.57,10.98,7.13,18.41,87.87,7205,379.82,5.67
2022-05-02 07:30:00+00:00,12.37,11.15,7.67,18.35,87.60,7205,361.39,5.66
2022-05-02 07:35:00+00:00,11.27,10.74,7.11,18.34,87.55,7205,378.04,5.54
2022-05-02 07:40:00+00:00,12.08,11.41,7.48,18.38,87.66,7205,381.22,5.26
2022-05-02 07:45:00+00:00,11.38,10.52,7.06,18.39,87.71,7205,371.97,5.24
2022-05-02 07:50:00+00:00,10.97,10.07,6.61,18.39,87.74,7205,377.24,5.24
2022-05-02 07:55:00+00:00,11.88,11.45,7.02,18.36,87.57,7205,373.11,5.74
2022-05-02 08:00:00+00:00,12.16,11.28,7.16,18.31,87.33,7205,380.19,5.99
2022-05-02 08:05:00+00:00,12.51,12.01,7.12,18.26,87.12,7205,384.98,6.06
2022-05-02 08:10:00+00:00,11.08,10.35,6.68,18.28,87.22,7205,376.39,5.59
2022-05-02 08:15:00+00:00,10.71,9.95,6.67,18.31,87.36,7205,379.95,5.43
2022-05-02 08:20:00+00:00,10.88,10.33,7.05,18.30,87.31,7205,378.29,5.77
2022-05-02 08:25:00+00:00,10.76,10.11,6.56,18.29,87.26,7205,362.69,5.36
2022-05-02 08:30:00+00:00,11.14,10.43,6.87,18.33,87.42,7205,379.37,5.50
2022-05-02 08:35:00+00:00,11.01,10.57,6.98,18.36,87.58,7205,384.49,5.56
2022-05-02 08:40:00+00:00,11.68,11.03,7.29,18.39,87.72,7205,380.26,5.56
2022-05-02 08:45:00+00:00,10.82,9.96,6.31,18.41,87.83,7205,366.41,5.23
2022-05-02 08:50:00+00:00,10.87,9.87,6.26,17.93,90.93,7205,368.20,5.04
2022-05-02 08:55:00+00:00,9.42,9.03,6.08,17.89,90.72,7205,331.28,4.67
2022-05-02 09:00:00+00:00,10.58,9.54,5.86,17.86,90.58,7205,320.98,4.39
2022-05-02 09:05:00+00:00,9.28,8.96,5.69,17.85,90.53,7205,320.23,4.38
2022-05-02 09:10:00+00:00,10.23,9.64,6.10,17.84,90.48,7205,321.56,4.48
2022-05-02 09:15:00+00:00,11.37,10.31,6.63,17.83,90.39,7205,326.41,4.72
2022-05-02 09:20:00+00:00,12.16,11.42,7.12,17.81,90.30,7205,330.41,4.94
2022-05-02 09:25:00+00:00,12.74,11.63,7.56,17.79,90.21,7205,330.36,4.92
2022-05-02 09:30:00+00:00,12.91,11.86,7.59,17.77,90.15,7205,325.83,4.92
2022-05-02 09:35:00+00:00,12.60,12.03,7.86,17.78,90.18,7205,334.99,4.99
2022-05-02 09:40:00+00:00,12.78,11.83,7.29,17.78,90.17,7205,336.18,5.02
2022-05-02 09:45:00+00:00,12.58,11.66,7.52,17.78,90.16,7205,333.79,5.01
2022-05-02 09:50:00+00:00,12.86,11.77,7.59,17.77,90.12,7205,330.65,4.99
2022-05-02 09:55:00+00:00,11.85,11.29,7.37,17.78,90.15,7205,336.29,5.16
2022-05-02 10:00:00+00:00,12.56,11.73,7.59,17.79,90.23,7205,385.20,5.53
2022-05-02 10:05:00+00:00,11.93,11.42,7.54,17.75,90.03,7205,406.79,5.93
2022-05-02 10:10:00+00:00,12.54,12.25,7.27,17.71,89.85,7205,356.32,5.50
2022-05-02 10:15:00+00:00,11.39,10.75,7.11,17.71,89.86,7205,364.65,5.51
2022-05-02 10:20:00+00:00,13.10,12.12,7.56,17.42,91.25,7205,360.49,5.51
2022-05-02 10:25:00+00:00,10.99,10.18,6.84,17.38,91.07,7205,358.41,5.92
2022-05-02 10:30:00+00:00,11.36,10.68,7.24,17.33,90.79,7205,361.26,5.73
2022-05-02 10:35:00+00:00,12.32,11.34,7.33,17.29,90.60,7205,362.47,5.81
2022-05-02 10:40:00+00:00,12.22,11.60,7.22,17.28,90.56,7205,385.99,6.00
2022-05-02 10:45:00+00:00,12.08,11.43,7.22,17.26,90.48,7205,386.98,5.97
2022-05-02 10:50:00+00:00,12.16,10.99,6.80,17.25,90.43,7205,352.67,6.03
2022-05-02 10:55:00+00:00,12.18,11.17,7.59,17.24,90.35,7205,343.56,5.94
2022-05-02 11:00:00+00:00,11.76,11.20,6.98,17.24,90.37,7205,364.60,5.89
2022-05-02 11:05:00+00:00,12.56,11.81,7.29,17.24,90.35,7205,369.76,5.67
2022-05-02 11:10:00+00:00,14.51,12.92,7.50,17.25,90.44,7205,504.46,5.96
2022-05-02 11:15:00+00:00,12.72,11.83,7.40,17.31,90.70,7205,411.00,5.74
2022-05-02 11:20:00+00:00,12.66,12.16,7.63,17.38,91.04,7205,411.07,5.72
2022-05-02 11:25:00+00:00,13.52,12.29,7.57,17.10,93.25,7205,559.74,6.14
2022-05-02 11:30:00+00:00,12.21,11.17,7.17,17.19,93.25,7205,499.65,5.74
2022-05-02 11:35:00+00:00,13.24,12.26,7.52,17.37,93.25,7205,928.70,7.23
2022-05-02 11:40:00+00:00,11.39,10.84,7.36,17.55,93.25,7205,794.81,6.80
2022-05-02 11:45:00+00:00,11.49,10.41,7.08,17.75,93.25,7205,588.87,5.49
2022-05-02 11:50:00+00:00,11.28,10.42,6.67,17.92,93.25,7205,502.63,4.83
2022-05-02 11:55:00+00:00,12.50,12.00,8.36,18.06,93.25,7205,464.64,4.25
2022-05-02 12:00:00+00:00,8.92,8.38,5.65,18.19,93.25,7205,467.10,4.00
2022-05-02 12:05:00+00:00,9.66,8.82,6.16,18.35,93.25,7205,467.31,3.62
2022-05-02 12:10:00+00:00,9.42,8.49,5.79,18.51,93.25,7205,453.64,3.41
2022-05-02 12:15:00+00:00,8.82,8.13,5.66,18.67,93.25,7205,440.75,3.17
2022-05-02 12:20:00+00:00,8.44,7.97,5.53,18.78,93.25,7205,411.48,2.98
2022-05-02 12:25:00+00:00,7.86,7.44,4.99,18.93,93.25,7205,417.86,2.66
2022-05-02 12:30:00+00:00,7.92,7.76,5.08,20.42,86.50,7205,395.40,2.32
2022-05-02 12:35:00+00:00,7.95,7.16,4.88,20.56,86.50,7205,400.95,2.16
2022-05-02 12:40:00+00:00,9.41,8.16,5.33,20.68,86.50,7205,405.05,2.06
2022-05-02 12:45:00+00:00,6.93,6.72,5.08,20.86,86.50,7205,435.10,1.93
2022-05-02 12:50:00+00:00,7.97,7.45,4.82,20.96,86.50,7205,397.93,1.79
2022-05-02 12:55:00+00:00,8.33,7.73,5.01,21.15,86.50,7205,434.49,1.13
2022-05-02 13:00:00+00:00,8.31,7.84,4.73,21.06,86.50,7205,287.92,1.30
2022-05-02 13:05:00+00:00,7.54,6.97,4.78,21.12,86.50,7205,349.48,1.08
2022-05-02 13:10:00+00:00,8.03,7.34,4.84,21.25,86.50,7205,378.09,0.53
2022-05-02 13:15:00+00:00,7.53,7.06,4.89,21.35,86.50,7205,363.94,0.05
2022-05-02 13:20:00+00:00,6.99,6.25,4.23,21.39,86.50,7205,334.92,0.01
2022-05-02 13:25:00+00:00,6.68,6.46,4.49,21.58,86.50,7205,389.77,0.00
2022-05-02 13:30:00+00:00,6.53,6.07,4.11,21.83,86.50,7205,435.58,0.00
2022-05-02 13:35:00+00:00,7.49,6.22,3.82,21.98,86.50,7205,396.22,0.00
2022-05-02 13:40:00+00:00,6.01,5.36,3.76,23.29,84.25,7205,331.71,0.00
2022-05-02 13:45:00+00:00,6.31,5.49,3.86,23.27,84.25,7205,258.51,0.00
2022-05-02 13:50:00+00:00,6.22,5.73,3.59,23.17,84.25,7205,221.41,0.00
2022-05-02 13:55:00+00:00,5.66,5.12,3.42,23.26,84.25,7205,328.82,0.00
2022-05-02 14:00:00+00:00,5.26,5.22,3.16,23.41,84.25,7205,338.03,0.00
2022-05-02 14:05:00+00:00,5.12,4.51,3.16,23.44,84.25,7205,261.61,0.00
2022-05-02 14:10:00+00:00,5.82,5.23,3.49,23.49,84.25,7205,305.56,0.00
2022-05-02 14:15:00+00:00,4.93,4.53,3.09,23.56,84.25,7205,312.73,0.00
2022-05-02 14:20:00+00:00,5.91,5.03,3.28,23.58,84.25,7205,281.77,0.00
2022-05-02 14:25:00+00:00,5.28,4.81,3.01,23.60,84.25,7205,270.59,0.00
2022-05-02 14:30:00+00:00,4.86,4.27,2.92,23.69,84.25,7205,304.72,0.00
2022-05-02 14:35:00+00:00,5.23,4.97,3.26,23.77,84.25,7205,336.24,0.00
2022-05-02 14:40:00+00:00,5.37,5.14,3.41,23.71,84.25,7205,241.09,0.00
2022-05-02 14:45:00+00:00,5.30,5.05,3.34,25.73,74.50,7205,341.43,0.00
2022-05-02 14:50:00+00:00,5.76,4.97,3.38,25.93,74.50,7205,382.57,0.00
2022-05-02 14:55:00+00:00,4.85,4.65,3.19,26.06,74.50,7205,256.50,0.00
2022-05-02 15:00:00+00:00,5.63,5.02,3.34,25.99,74.50,7205,275.61,0.00
2022-05-02 15:05:00+00:00,4.99,4.63,3.28,26.17,74.50,7205,379.93,0.00
2022-05-02 15:10:00+00:00,5.34,5.03,3.39,26.30,74.50,7205,341.07,0.00
2022-05-02 15:15:00+00:00,6.26,5.77,3.91,26.29,74.50,7205,248.87,0.00
2022-05-02 15:20:00+00:00,5.42,5.38,3.59,26.25,74.50,7205,272.20,0.00
2022-05-02 15:25:00+00:00,6.00,5.50,3.68,26.24,74.50,7205,260.36,0.00
2022-05-02 15:30:00+00:00,5.57,5.36,3.75,26.30,74.50,7205,300.96,0.00
2022-05-02 15:35:00+00:00,6.27,5.81,3.82,26.00,74.50,7205,101.22,0.00
2022-05-02 15:40:00+00:00,6.02,5.74,3.74,26.12,74.50,7205,409.21,0.00
2022-05-02 15:45:00+00:00,5.64,5.64,3.81,26.38,74.50,7205,454.36,0.00
2022-05-02 15:50:00+00:00,5.55,5.26,3.74,26.60,74.50,7205,369.13,0.00
2022-05-02 15:55:00+00:00,6.27,5.63,3.96,27.82,67.75,7205,181.61,0.00
2022-05-02 16:00:00+00:00,6.01,5.35,4.00,27.95,67.75,7205,364.78,0.00
2022-05-02 16:05:00+00:00,6.21,5.92,4.00,28.01,67.75,7205,287.08,0.00
2022-05-02 16:10:00+00:00,5.68,5.39,3.71,27.82,67.75,7205,140.21,0.00
2022-05-02 16:15:00+00:00,6.91,6.09,4.39,27.71,67.75,7205,182.04,0.00
2022-05-02 16:20:00+00:00,6.02,5.66,3.83,27.72,67.75,7205,326.41,0.00
2022-05-02 16:25:00+00:00,6.17,5.86,4.04,27.72,67.75,7205,280.59,0.00
2022-05-02 16:30:00+00:00,5.93,5.93,4.14,27.57,67.75,7205,221.62,0.00
2022-05-02 16:35:00+00:00,5.82,5.73,4.04,27.43,67.75,7205,223.29,0.00
2022-05-02 16:40:00+00:00,6.09,5.79,4.05,27.58,67.75,7205,389.89,0.00
2022-05-02 16:45:00+00:00,5.88,5.69,4.01,27.61,67.75,7205,301.50,0.00
2022-05-02 16:50:00+00:00,5.88,5.50,3.93,27.48,67.75,7205,256.18,0.00
2022-05-02 16:55:00+00:00,6.02,5.50,4.10,27.53,67.75,7205,302.70,0.00
2022-05-02 17:00:00+00:00,5.91,5.81,3.95,27.48,67.75,7205,346.36,0.00
2022-05-02 17:05:00+00:00,6.12,5.64,4.08,28.95,64.00,7205,264.00,0.00
2022-05-02 17:10:00+00:00,7.16,6.53,4.17,28.85,64.00,7205,287.23,0.00
2022-05-02 17:15:00+00:00,6.72,6.39,4.50,29.00,64.00,7205,418.30,0.00
2022-05-02 17:20:00+00:00,6.31,6.01,4.22,29.18,64.00,7205,400.03,0.00
2022-05-02 17:25:00+00:00,6.38,6.07,4.02,29.15,64.00,7205,231.23,0.00
2022-05-02 17:30:00+00:00,6.79,6.42,4.52,29.19,64.00,7205,330.36,0.00
2022-05-02 17:35:00+00:00,6.69,6.43,4.32,29.34,64.00,7205,352.53,0.00
2022-05-02 17:40:00+00:00,6.45,6.03,4.29,29.25,64.00,7205,203.67,0.00
2022-05-02 17:45:00+00:00,6.71,6.07,4.38,29.31,64.00,7205,261.27,0.00
2022-05-02 17:50:00+00:00,6.43,6.43,4.21,29.08,64.00,7205,133.99,0.00
2022-05-02 17:55:00+00:00,6.83,6.51,4.54,29.05,64.00,7205,318.93,0.00
2022-05-02 18:00:00+00:00,6.88,6.47,4.47,28.99,64.00,7205,258.01,0.00
2022-05-02 18:05:00+00:00,7.05,6.73,4.40,29.10,64.00,7205,371.28,0.00
2022-05-02 18:10:00+00:00,7.28,6.72,4.82,29.08,64.00,7205,307.99,0.00
2022-05-02 18:15:00+00:00,6.12,5.84,4.09,28.77,64.00,7205,96.17,0.45
2022-05-02 18:20:00+00:00,7.06,6.28,4.52,28.73,64.00,7205,385.42,0.00
2022-05-02 18:25:00+00:00,7.22,7.12,4.73,28.80,64.00,7205,389.62,0.00
2022-05-02 18:30:00+00:00,5.97,5.72,3.87,29.36,60.25,7205,288.67,0.00
2022-05-02 18:35:00+00:00,5.91,5.79,3.99,29.49,60.25,7205,363.09,0.00
2022-05-02 18:40:00+00:00,5.82,5.44,3.81,29.39,60.25,7205,237.10,0.00
2022-05-02 18:45:00+00:00,5.57,5.32,3.76,29.27,60.25,7205,218.22,0.00
2022-05-02 18:50:00+00:00,6.18,6.07,4.08,29.33,60.25,7205,410.60,0.00
2022-05-02 18:55:00+00:00,6.28,5.91,3.82,29.35,60.25,7205,364.31,0.00
2022-05-02 19:00:00+00:00,5.99,5.76,3.98,29.32,60.25,7205,315.53,0.00
2022-05-02 19:05:00+00:00,6.96,6.40,4.48,29.28,60.25,7205,310.65,0.00
2022-05-02 19:10:00+00:00,6.29,5.79,4.29,29.25,60.25,7205,311.77,0.00
2022-05-02 19:15:00+00:00,6.39,5.85,4.14,29.24,60.25,7205,336.59,0.00
2022-05-02 19:20:00+00:00,6.66,6.32,4.23,29.20,60.25,7205,308.01,0.00
2022-05-02 19:25:00+00:00,5.81,5.69,4.13,29.20,60.25,7205,357.33,0.00
2022-05-02 19:30:00+00:00,6.63,6.22,4.07,29.17,60.25,7205,297.07,0.00
2022-05-02 19:35:00+00:00,6.33,5.89,4.11,29.26,58.00,7205,297.71,0.00
2022-05-02 19:40:00+00:00,6.58,5.77,4.23,29.27,58.00,7205,349.18,0.00
2022-05-02 19:45:00+00:00,6.04,5.95,4.30,29.25,58.00,7205,303.04,0.00
2022-05-02 19:50:00+00:00,6.58,5.90,4.11,29.17,58.00,7205,306.80,0.13
2022-05-02 19:55:00+00:00,6.11,5.63,3.73,29.15,58.00,7205,330.69,0.00
2022-05-02 20:00:00+00:00,6.39,6.01,3.98,29.15,58.00,7205,340.60,0.00
2022-05-02 20:05:00+00:00,6.39,6.04,4.30,28.97,58.00,7205,223.23,0.91
2022-05-02 20:10:00+00:00,6.46,5.99,3.79,28.99,58.00,7205,386.95,0.00
2022-05-02 20:15:00+00:00,6.91,6.58,4.42,29.03,58.00,7205,376.80,0.00
2022-05-02 20:20:00+00:00,6.97,6.34,4.13,29.01,58.00,7205,331.47,0.00
2022-05-02 20:25:00+00:00,7.02,6.16,4.03,29.07,58.00,7205,369.19,0.00
2022-05-02 20:30:00+00:00,6.61,6.06,3.97,29.09,58.00,7205,355.20,0.00
2022-05-02 20:35:00+00:00,5.93,5.22,3.74,29.02,58.00,7205,303.28,0.00
2022-05-02 20:40:00+00:00,5.98,5.87,3.86,29.32,55.75,7205,354.33,0.00
2022-05-02 20:45:00+00:00,6.38,5.89,3.96,29.28,55.75,7205,316.34,0.49
2022-05-02 20:50:00+00:00,5.84,5.43,3.69,29.29,55.75,7205,353.19,0.00
2022-05-02 20:55:00+00:00,6.01,5.77,3.93,29.23,55.75,7205,315.40,0.54
2022-05-02 21:00:00+00:00,6.96,6.18,4.01,29.24,55.75,7205,383.72,0.80
2022-05-02 21:05:00+00:00,6.34,5.92,4.18,29.24,55.75,7205,359.86,0.18
2022-05-02 21:10:00+00:00,6.39,6.16,4.35,29.25,55.75,7205,373.47,0.35
2022-05-02 21:15:00+00:00,6.67,6.29,4.21,29.20,55.75,7205,337.44,0.42
2022-05-02 21:20:00+00:00,6.51,6.13,4.05,29.06,55.75,7205,324.19,1.79
2022-05-02 21:25:00+00:00,6.12,5.87,3.97,29.02,55.75,7205,360.33,1.56
2022-05-02 21:30:00+00:00,6.39,5.79,3.75,29.06,55.75,7205,423.98,1.41
2022-05-02 21:35:00+00:00,6.35,6.07,4.44,29.03,55.75,7205,367.32,1.27
2022-05-02 21:40:00+00:00,6.93,6.17,4.02,29.02,55.75,7205,383.69,1.38
2022-05-02 21:45:00+00:00,6.11,5.44,3.57,29.06,55.75,7205,399.58,0.39
2022-05-02 21:50:00+00:00,5.69,5.64,3.69,28.70,57.25,7205,378.58,0.05
2022-05-02 21:55:00+00:00,6.16,5.58,3.97,28.68,57.25,7205,349.01,0.54
2022-05-02 22:00:00+00:00,6.11,5.83,3.98,28.66,57.25,7205,353.24,1.13
2022-05-02 22:05:00+00:00,6.63,6.09,4.07,28.66,57.25,7205,385.96,1.44
2022-05-02 22:10:00+00:00,5.92,5.61,3.73,28.66,57.25,7205,391.65,1.32
2022-05-02 22:15:00+00:00,5.82,5.26,3.49,28.66,57.25,7205,377.55,0.34
2022-05-02 22:20:00+00:00,6.04,5.60,4.02,28.60,57.25,7205,335.53,0.96
2022-05-02 22:25:00+00:00,6.50,5.73,3.76,28.55,57.25,7205,356.20,1.62
2022-05-02 22:30:00+00:00,6.11,5.63,3.99,28.48,57.25,7205,328.30,0.91
2022-05-02 22:35:00+00:00,5.54,5.36,3.56,28.45,57.25,7205,346.54,1.43
2022-05-02 22:40:00+00:00,6.21,5.87,3.79,28.41,57.25,7205,357.11,2.65
2022-05-02 22:45:00+00:00,6.26,5.62,3.97,28.36,57.25,7205,361.21,2.52
2022-05-02 22:50:00+00:00,6.43,5.86,4.02,27.63,59.50,7205,352.72,3.06
2022-05-02 22:55:00+00:00,5.59,5.59,3.67,27.51,59.50,7205,340.78,3.25
2022-05-02 23:00:00+00:00,6.13,5.62,3.73,27.37,59.50,7205,354.66,4.05
2022-05-02 23:05:00+00:00,6.31,5.96,3.76,27.30,59.50,7205,396.09,4.65
2022-05-02 23:10:00+00:00,6.16,5.92,3.92,27.24,59.50,7205,411.69,4.89
2022-05-02 23:15:00+00:00,6.74,6.09,3.79,27.20,59.50,7205,412.73,4.21
2022-05-02 23:20:00+00:00,6.04,5.54,3.74,27.17,59.50,7205,422.58,4.60
2022-05-02 23:25:00+00:00,6.59,5.90,3.97,27.14,59.50,7205,422.27,4.32
2022-05-02 23:30:00+00:00,7.25,6.31,4.10,27.09,59.50,7205,436.03,4.92
2022-05-02 23:35:00+00:00,6.63,6.11,4.13,27.08,59.50,7205,453.38,4.94
2022-05-02 23:40:00+00:00,6.26,5.82,3.83,27.06,59.50,7205,454.80,5.25
2022-05-02 23:45:00+00:00,6.62,6.36,3.98,27.04,59.50,7205,454.04,5.45
2022-05-02 23:50:00+00:00,6.92,6.81,4.52,26.98,59.50,7205,437.57,5.12
2022-05-02 23:55:00+00:00,6.56,6.24,4.13,26.93,59.50,7205,429.65,5.08
2022-05-03 00:00:00+00:00,7.41,6.86,4.38,26.80,59.50,7205,386.33,5.24
2022-05-03 00:05:00+00:00,6.51,6.08,4.16,25.60,62.50,7205,372.56,4.81
2022-05-03 00:10:00+00:00,7.08,6.29,4.49,25.48,62.50,7205,403.50,4.76
2022-05-03 00:15:00+00:00,6.28,5.89,4.05,25.42,62.50,7205,417.94,4.82
